N_Season,N_Date,Momentum_3d,Momentum_6d,Momentum_9d,Momentum_12d,Momentum_15d,Momentum_18d,Momentum_31d,Momentum_41d,Momentum_51d,Momentum_61d,Resistance30d,Support30d,CTrendHigh_10d,CTrendHigh_20d,CTrendHigh_50d,CTrendLow_10d,CTrendLow_20d,CTrendLow_50d,Velocity_21d,EMA20,EMA50,SMA5,SMA10,SMA20,SMA50,STD20,STDSLP20,STD50,RSI6,RSI24SLP5,RSI24,RSI50SLP5,RSI50,RSI10_P10,RSI20_P20,IXICMomDiff_10,IXICMomDiff_20,IXICMomDiff_50,ADTM23day,MAADTM8ma23day,LWR3ma9day,MACD12To26m9,DIF12To26,DEA12To26m9,HistoryAvgDiff30,NC_Highest10d,VC_Highest10dV,VC_Highest10dRawV
Summer,"2015-04-23",0.0326511,0.009413771,0.007389752,-0.008461311,0.009533748,0.012137487,0.002215005,-0.06341207,0.11488819,0.05673024,0.035906095,-0.0039309096,0.0319956,0.03004262,0.06942287,0.0040910835,0.014508031,0.04169436,1.188475,1.023396,1.0395744,1.0169398,1.0204204,1.0274428,1.0221565,0.012022135,3.3340752E-4,0.016896738,40.034817,-0.18744583,53.37896,-0.052892305,62.41994,56.989403,55.447758,-0.00910059,-0.014095266,-0.015657485,0.35040581226348877,0.40708065032958984,-37.93706,0.5517765,0.7297287,0.45384043,1.0297358,?,?,?
Autumn,"2014-07-07",0.026197629,0.03485666,-0.0045991386,-0.015606246,-0.019778948,-0.025757479,0.07207314,0.024269426,0.11958941,-8.377515E-4,0.091006055,0.003923092,0.048754096,0.043473095,0.19541176,0.023866845,0.018720645,0.17399897,1.3072047,1.0416203,1.0821173,1.0211093,1.0383219,1.0381364,1.0789322,0.015643464,4.2188168E-4,0.04020481,75.9698,2.0599487,66.42352,-0.09606628,60.674202,61.395573,66.827225,-0.021250287,0.0055751316,-0.12256102,0.42189398407936096,0.48554086685180664,-78.161385,0.35428452,1.451149,1.2740067,1.0434507,High,0.011563612,95.82407
Summer,"2014-06-24",-0.021779187,0.0038248552,-0.020503651,0.016744072,0.030057486,0.015433543,0.032333136,0.04059096,0.06989138,-0.030628473,0.1207594,-0.00340483,-0.03208841,0.028984165,0.21673875,-0.041893788,0.019362276,0.20621426,1.2418146,0.9948755,1.037187,0.98978186,0.98368895,0.98464036,1.0481861,0.014769222,-0.002294706,0.0655708,51.13824,-1.0795562,76.057785,-0.14823684,63.30105,65.93505,70.266014,0.051861092,0.008102946,-0.15704826,0.5030316114425659,0.6163163781166077,-61.482838,-1.2874131,1.3256226,1.9693291,1.0074623,Very_High,0.055155925,95.52803
Spring,"2015-02-25",0.002412808,0.0075299954,0.041215323,0.040493257,0.016146429,0.020031067,0.035429787,-0.011834452,-0.016344652,-0.059796885,0.088804685,-0.033088423,0.093737245,0.19245446,0.17862283,0.0536784,0.16582306,0.14163542,1.1439872,1.0366018,1.0915275,0.98778963,1.0007923,1.0416042,1.1163769,0.04348089,-7.1425515E-4,0.06130222,91.98019,-1.9153907,59.60781,0.13721924,49.678898,70.40422,59.985287,-0.027036235,-0.0928995,-0.095981345,0.7963322401046753,0.8122801780700684,-7.329838,0.7421217,4.77211,4.401049,1.092385,Little_Low,-0.0055471957,130.87
Winter,"2014-11-10",0.0018506943,0.017763807,0.0149905095,0.025557071,0.066212535,0.018270852,0.005074163,-0.025296256,-0.0015748908,0.050549686,0.050278697,-0.03497921,0.08726902,0.12679456,0.1158314,0.039828364,0.09077292,0.07197759,0.45985758,1.0317885,1.064536,1.0020051,1.0084356,1.043716,1.0704482,0.041233845,0.0010168545,0.033848427,79.990005,1.3861412,47.402195,0.0368248,58.990604,65.637924,56.02129,-0.0016007461,0.00944823,-0.054150768,0.6126629114151001,0.5756571292877197,-1.3258018,0.52450895,2.4232864,2.161032,1.0584713,Very_High,0.09530776,119.27926
Winter,"2014-12-22",0.054331716,-0.025387513,0.012977575,-0.014252487,-0.02794375,-0.033593684,0.07099452,0.048917416,0.032401085,0.005074163,0.100744635,0.005565788,-0.0011340609,-0.020023976,0.12342807,0.003135648,-0.025076026,0.11773703,0.8338695,1.0080628,1.0289696,1.0201797,1.0182296,0.99425125,1.0301863,0.031096084,8.804273E-4,0.053870507,23.63263,-0.44509584,78.02524,-0.031906128,61.26119,49.434536,61.143566,0.012611065,0.04425744,-0.04461565,0.3137315511703491,0.3460348844528198,-68.02655,-0.68884903,-0.070114136,0.27431038,1.0027872,High,0.011278348,114.31882
Spring,"2015-03-31",0.013603765,-0.022655796,0.0016535361,0.05036386,-0.015505156,-0.03165344,0.024036163,0.09146398,0.080909096,-0.060014017,0.036623225,-0.041679807,-0.0065190215,-0.023394119,0.15381806,-0.020294493,-0.038956966,0.15868956,0.8060749,0.9916974,1.0124086,1.0007721,0.9895499,0.99032587,1.0089306,0.014627875,-4.031101E-4,0.050250206,37.291866,0.9353317,60.663094,-0.01934204,58.727306,55.4865,55.79718,0.009280083,0.017129682,-0.08338168,-0.19077639281749725,-0.24318337440490723,-32.268486,-0.75512826,0.14961243,0.52717656,0.98078185,Very_High,0.016444063,128.57
Spring,"2015-01-16",-0.04881991,0.009063432,0.033244047,-0.065029904,-0.0062705385,0.0059892307,-0.059471365,0.0031504047,0.057884533,0.11269339,0.007305528,-0.07688309,-0.009831424,0.026948364,0.034698382,-0.061635956,-0.015165777,-0.01915931,1.5821863,0.9651396,0.9657109,0.977623,0.9757507,0.95992804,0.9459049,0.024831498,5.186092E-4,0.03249867,58.121185,-0.5269569,55.830147,-0.1404663,69.46898,40.1753,56.53322,0.03410071,0.027551763,0.02890781,-0.050849176943302155,0.08065997809171677,-60.51941,-0.5645994,-1.0245972,-0.7422975,0.95591414,Very_High,0.11544892,119.52826
Spring,"2015-03-19",0.02922185,0.0016031819,-0.049307853,-0.019773595,0.0044258665,0.0030764027,0.090531655,0.10024129,0.003970862,-0.050236892,0.11299705,0.004964986,0.0038834952,0.0017050393,0.20785712,-0.022980275,-0.04254655,0.17896315,0.7852803,1.0119619,1.0445064,1.0094212,1.0147313,0.9991261,1.0562935,0.02166487,2.6426913E-4,0.063907504,32.57215,-0.32870787,71.59073,0.005542755,56.853928,57.560417,63.188465,0.0108954,0.026166823,-0.13170299,0.25027793645858765,0.21310767531394958,-85.5389,-0.73676467,1.1159592,1.4843415,1.0110192,Little_Low,-0.0065764496,128.4
Spring,"2015-03-27",-0.031281956,-0.01599998,0.02922185,0.0016031819,-0.049307853,-0.019773595,0.062311653,0.065823816,0.034820057,-0.031373546,0.04800755,-0.03137694,0.025140045,-0.021624528,0.16341129,0.007975017,-0.03167208,0.13441329,0.71394825,0.98208433,1.0044931,0.98636293,0.97923905,0.9779572,1.005695,0.017027285,-9.275172E-4,0.05768566,49.72601,-0.26798326,64.914856,-0.030316925,59.470673,57.83304,60.477215,-1.3306737E-5,0.027309218,-0.07395264,-0.3459285497665405,-0.15332278609275818,-23.929527,-0.9859946,0.19045258,0.68344986,0.969393,Very_High,0.031034566,128.57
Spring,"2014-03-24",0.013019961,-0.011498759,-0.008964498,0.006193663,0.014003811,0.00792596,0.04134824,-0.06248375,0.03223781,-0.043204397,0.07339833,0.015340256,0.029381415,0.036005545,0.00992237,0.01118603,0.022644639,0.0039189095,1.4492495,1.0154488,1.0131061,1.0122133,1.0138581,1.0178206,1.0181788,0.0092542255,-4.803393E-4,0.027016697,44.706573,0.06734238,46.74553,0.027180482,26.127457,46.946735,48.020584,-0.04501594,-0.041642737,0.019345274,0.14805716276168823,0.2718466818332672,-25.287949,0.15215711,0.13302612,0.056947567,1.0166194,Very_High,0.01572607,76.9681
Spring,"2015-03-18",0.05036386,-0.015505156,-0.03165344,-0.021972893,-0.018774712,0.002412808,0.08711988,0.0784545,-0.060014017,0.050410725,0.12626812,0.005951697,-0.002392695,0.0036496446,0.19429453,-0.04247198,-0.035935618,0.17023931,1.1208317,1.0209464,1.0543681,1.0220367,1.0233389,1.0063527,1.0681628,0.02154911,2.1620691E-4,0.06501681,21.031837,-0.12997285,70.12416,0.06892624,52.49997,60.35125,62.0711,0.009231679,0.012227122,-0.13093364,0.1983375996351242,0.20421022176742554,-82.4797,-0.959286,1.0967941,1.5764371,1.0223902,Stay,6.967818E-4,129.25
Summer,"2015-04-01",0.012137487,-0.023500789,-0.01599998,0.02922185,0.0016031819,-0.049307853,0.014667839,0.08711988,0.0784545,-0.060014017,0.03742823,-0.045664966,-0.02067208,-0.023695583,0.16535935,-0.025876427,-0.04067962,0.16043039,0.78222275,0.99118197,1.0105104,0.9979279,0.99144566,0.99058443,1.0048707,0.013767151,-8.035235E-4,0.047200963,33.693382,0.85035247,60.663094,-0.03495636,59.829777,55.4865,55.27837,0.01219511,0.021239195,-0.10852174,-0.24520991742610931,-0.25707393884658813,-34.776875,-0.7672271,0.050231934,0.4338455,0.9819234,Very_High,0.027573565,128.57
Winter,"2014-11-05",0.017763807,0.0149905095,0.025557071,0.066212535,0.018270852,-0.039393395,-0.018389646,0.03593053,-0.037331637,0.06581291,0.012250907,-0.059486147,0.059456486,0.09089124,0.0866995,0.049902573,0.095717646,0.06801496,0.61695606,1.0392576,1.0690541,1.0045402,1.0163573,1.0527638,1.0705397,0.03894642,0.0018792897,0.029519012,77.474365,-0.59973603,54.3329,0.05483093,57.874043,61.737156,48.93999,-0.015287995,-0.048680488,-0.06088847,0.5734502077102661,0.5242679119110107,-2.1014583,1.1467948,2.345726,1.7723286,1.0721812,Very_High,0.07766266,116.818954
Autumn,"2014-07-22",-0.0032620952,-0.028896337,0.01058255,0.016192647,0.014983582,0.030151855,-0.0049210177,0.06717754,0.032333136,0.04059096,0.031103613,-0.022888256,0.011156972,0.06832578,0.15267237,-0.0021295594,0.03443709,0.118758276,1.1915988,1.0090575,1.0423478,1.0056055,0.9987559,1.0091733,1.0368396,0.019089798,-4.5716242E-4,0.035385754,60.10623,0.17483826,62.402237,-0.131633,66.210266,67.97765,66.311424,0.019060327,-0.017304854,-0.027778216,0.29498812556266785,0.3537851572036743,-22.322893,-0.57280755,1.0041428,1.2905465,1.0144932,Very_High,0.047950335,98.13334
Spring,"2014-03-10",0.0,0.029431313,-0.0032301147,-0.020507004,-0.0065647806,0.026045518,-0.06248375,0.03223781,-0.043204397,0.016384618,-0.0015813545,-0.094088,0.018380221,0.05094447,-0.048762664,0.0011101121,0.029912572,-0.06508915,0.63800836,1.0032598,0.99725276,0.99958175,1.0061419,0.9985903,1.0009708,0.013773611,-0.0021478855,0.029330757,60.426563,-2.4326515,55.534378,-0.018813323,41.88462,47.140884,53.926247,-5.474603E-4,0.036611233,0.10763005,0.6567304134368896,0.6440156102180481,-85.88592,0.1564353,-0.0022888184,-0.08050647,1.0091039,Very_High,0.02328759,76.51246
Summer,"2014-04-23",0.012933066,-0.0055372184,-0.0018369477,-0.020447357,0.001915437,0.0030183361,0.020497294,0.014852584,0.03429016,-0.06248375,0.019044476,-0.026079986,0.08718543,0.048080694,0.07518932,0.010140612,-0.028966423,0.011505653,1.673658,0.9938527,0.98917925,0.9970282,1.0005493,0.99035764,0.9876801,0.01543114,-1.05093044E-4,0.014082191,46.050083,0.69796294,52.877533,-0.038294982,47.497383,41.71291,52.064655,0.011067481,0.001379218,-0.011293071,-0.13480907678604126,-0.16385003924369812,-84.69886,0.046099007,-0.2673111,-0.2903606,0.9878617,Very_High,0.1379702,84.73642
Winter,"2014-11-28",0.017800665,0.0276332,0.025670849,0.037902642,0.010128955,0.008790682,0.0956416,-0.030321041,-0.02063801,-0.014742932,0.1660044,0.014673409,0.055531103,0.120347224,0.1750782,0.04498202,0.10600267,0.1532658,0.55887485,1.0493414,1.1042893,1.0068063,1.0206388,1.0531566,1.1257169,0.03425701,7.0026406E-4,0.057896223,95.50384,-0.4563881,64.53223,0.045794677,56.895405,76.00194,63.356983,-0.040263124,-0.059467677,-0.12465898,0.9129719734191895,0.8830270767211914,-27.565088,0.58693504,3.8481445,3.554677,1.0811484,Stay,-0.0012561844,118.78123
Autumn,"2014-08-18",0.031305324,0.024333557,-0.004299953,-0.020996345,-0.022694802,0.03772787,-0.008309303,0.012894045,-0.0049210177,0.07207314,0.03594129,-0.016259298,0.055857338,0.07341813,0.09925472,0.034647014,0.05065476,0.07261258,1.0296934,1.0313125,1.0587921,1.0162959,1.030556,1.0292281,1.0524454,0.015174204,-2.3736115E-4,0.02424989,60.963463,-1.5918175,66.54292,-0.04342117,62.75821,51.32346,67.76363,-0.0013840236,-0.029389096,-0.020992167,0.20659968256950378,0.2418743073940277,-87.205086,0.4509964,1.0185318,0.7930336,1.0354744,Very_High,0.043977,102.88605
Autumn,"2014-08-20",0.03328877,0.015201846,0.010955457,-0.014735313,-0.028951677,0.01143865,-0.01610055,0.0441306,-0.020172609,0.08127264,0.03637316,-0.023111032,0.06802171,0.041833945,0.07285325,0.039672323,0.034647014,0.052338917,1.1173104,1.0373621,1.0678012,1.0143421,1.0323765,1.0383986,1.0642297,0.01891347,5.0821935E-4,0.02689092,70.648705,-1.0685127,66.54292,-0.078494266,65.54443,51.32346,61.02805,-0.020429015,-0.046161965,-0.021359853,0.312625527381897,0.2703220546245575,-48.78055,0.8961152,1.407341,0.9592834,1.0465878,Very_High,0.026214296,102.88605
Autumn,"2014-07-23",0.02272972,-0.038326345,0.016638018,0.009560253,0.026197629,0.03485666,-0.020172609,0.08127264,0.032333136,0.04059096,0.018411366,-0.041893788,0.020114653,0.06692827,0.15412861,-0.0109752035,0.039139476,0.11685374,2.0967782,1.0318946,1.0666206,1.0265752,1.022859,1.0316917,1.0609736,0.017980048,-7.2673225E-4,0.03406132,36.816624,-0.16044998,62.402237,-0.13990936,67.14203,67.97765,66.46035,-0.0022857282,-0.046741955,-0.064972974,0.45459869503974915,0.36398833990097046,-26.36576,-0.22092819,1.1515961,1.2620602,1.0416986,Very_High,0.015937923,98.13334
Summer,"2014-06-30",0.030151855,-0.020912351,-0.0048748483,-0.020842165,-0.004422839,0.028959537,0.068404295,1.8366457E-4,0.141743,-0.043087915,0.11523647,-0.004489187,0.014555335,0.03760076,0.27114135,0.006998462,0.03555031,0.26080525,1.34689,1.0207102,1.0594542,1.0179646,1.0163951,1.0102255,1.0616553,0.011976543,-6.8170874E-4,0.052147053,34.588478,-0.13309631,76.72327,-0.1042305,60.465714,63.66782,72.73606,0.008704494,0.01161102,-0.17876521,0.5034493803977966,0.526497483253479,-72.18235,-0.6088772,1.0804977,1.3849363,1.0302995,Very_High,0.03371386,95.616844
Spring,"2015-02-06",0.007589567,0.020031067,0.04536664,0.038090907,-0.004090872,-0.051332217,-0.039319016,-0.010166465,-0.021843087,0.07099452,0.012706072,-0.06962473,0.07339354,0.07645641,0.016456941,0.057965595,0.067893304,-0.0046304474,0.67774314,1.038249,1.0625019,1.0005767,1.0202779,1.052903,1.0588685,0.03950116,0.002435077,0.03333032,73.22824,-0.055587005,49.72562,0.056529235,56.185173,49.633892,48.247845,-0.07149062,-0.08140218,-0.017747872,0.5364231467247009,0.29437747597694397,-26.93635,1.6686842,2.4101334,1.5757912,1.0682396,Very_High,0.11101876,133.6
Autumn,"2014-08-25",0.0109517835,0.03328877,0.015201846,0.010955457,-0.014735313,-0.028951677,0.03487624,0.051676437,-0.033390045,0.028955908,0.02631853,-0.03220073,0.07098253,0.042037874,0.098723195,0.06178816,0.037425637,0.10120645,0.9100272,1.0356461,1.0691454,1.006263,1.0231864,1.042401,1.0683031,0.024264999,0.001818159,0.029996984,84.44956,1.8536727,57.27456,-0.07875061,65.58496,61.87013,58.734978,-0.027072199,-0.019326275,-0.030940723,0.6467358469963074,0.462271511554718,-9.5619,0.911129,1.7521057,1.2965412,1.0540972,Very_High,0.015366538,102.88605
Summer,"2014-04-10",-0.008598104,-0.034864943,0.0046851123,-0.0074606985,0.028496385,0.0018951308,0.02482758,-0.024990078,0.059769038,-0.044177324,0.038238913,0.011762464,-0.017100673,-0.013749388,0.055296674,-0.033600092,-0.022715433,0.043350473,1.0068661,0.9838234,0.9823781,0.9942525,0.98230124,0.9815679,0.98981196,0.013061119,5.7186896E-4,0.022428047,38.156628,0.68493956,48.5896,-0.045975495,48.83488,54.904007,47.84752,0.0029886756,-0.039523788,-0.046572365,-0.07581731677055359,-0.08143343031406403,-38.317875,-0.5119494,-0.14349365,0.11248105,0.98220325,Very_High,0.0746844,80.19123
Spring,"2015-03-02",-0.018774712,0.002412808,0.0075299954,0.041215323,0.040493257,0.016146429,0.090425424,-0.033790726,0.016440742,-0.08904965,0.1628487,-0.013688439,0.021964192,0.09735855,0.18731084,0.0015131197,0.09256091,0.18818307,0.77516085,1.0282025,1.0823314,0.9946372,0.99573416,1.0282378,1.1065966,0.038516734,-0.0018207089,0.064357355,92.668335,-0.27201158,60.96787,0.06288147,54.251698,72.308426,60.401627,0.013249883,-0.033837132,-0.123187944,0.6968722343444824,0.7614895701408386,-5.505989,-0.61737347,4.1569824,4.465669,1.0852757,Little_Low,-0.005449735,129.57
Spring,"2015-01-08",0.033244047,-0.065029904,-0.0062705385,0.0059892307,0.059039254,-0.04908251,-0.021843087,0.07099452,0.048917416,0.032401085,0.008251397,-0.088835545,-7.0606935E-4,-0.009186381,0.078318685,-0.06962473,-0.043164026,0.0036647313,1.2098767,1.0103817,1.0172932,1.0331869,1.01323,1.0117136,1.0003132,0.022238452,1.9786693E-4,0.032181446,27.935951,1.7563064,46.0429,-0.1031311,66.54396,57.57458,56.351017,-0.0010541389,-0.0045447135,-0.011988077,-0.06850685924291611,-0.21273672580718994,-14.941338,-0.6271406,-0.7798233,-0.466253,0.9907716,Very_High,0.014266759,113.30285
Summer,"2014-04-14",-0.0018369477,-0.020447357,0.001915437,0.0030183361,-0.0017831104,0.013019961,0.026124429,-0.013073581,0.089841105,-0.09708769,0.03458017,3.6316892E-4,-0.024130337,-0.0041698716,0.048211373,-0.045901626,-0.027612448,0.03561635,0.85719645,0.9842627,0.98072714,0.9961312,0.98489475,0.9791234,0.98466325,0.01450916,6.2148424E-4,0.01905785,21.733788,-0.4003357,48.897198,-0.02669754,45.689823,49.753777,53.023495,-0.0063818917,-0.047440212,-0.06287132,-0.29669860005378723,-0.21937356889247894,-35.303497,-0.59402287,-0.3291092,-0.03209775,0.9794776,Very_High,0.14137428,83.55455
Autumn,"2014-07-08",0.015766526,0.034413945,0.001652854,-0.021779187,0.0038248552,-0.020503651,0.06717754,0.032333136,0.04059096,0.086350076,0.091006055,0.003923092,0.056538016,0.031103613,0.19541176,0.032229662,0.01929156,0.17399897,1.5098553,1.0314635,1.0719683,1.0093149,1.0265936,1.03051,1.0685744,0.016937183,9.92128E-4,0.039844356,75.14355,1.7591064,66.42352,-0.11723099,62.955605,61.395573,65.695045,-0.038980633,-0.013067805,-0.12926964,0.49768388271331787,0.4848201870918274,-78.161385,0.4606738,1.5331268,1.3027899,1.0424949,Stay,0.0030990213,95.82407
Autumn,"2014-08-01",-0.03221585,0.013808693,0.02147608,-0.031246739,0.010878618,-0.012776557,0.013113765,0.0122676445,0.06668217,0.010447877,0.052004207,-0.018502302,0.043660816,0.057197765,0.1473217,0.02419788,0.018476874,0.102331996,1.0218285,1.0039049,1.0375773,0.9863936,0.99325305,1.0019437,1.0306201,0.01620022,-7.005185E-5,0.028881084,74.3293,-0.20890045,68.829254,-0.108729556,66.94347,60.3055,66.748505,-0.024922168,-0.047679104,-0.054324534,0.5243498086929321,0.5983657836914062,-27.180101,-0.15881991,1.2689362,1.3483461,1.0203308,Very_High,0.021303967,97.38174
Spring,"2014-02-24",-0.031574283,0.0050688805,0.049685437,0.050529964,0.019998426,-0.017650692,0.03223781,-0.043204397,0.016384618,0.09433908,0.024393734,-0.07807969,0.037487842,-0.036947228,-0.056246057,0.015340256,-0.04795032,-0.07575512,0.7156653,0.995125,0.9870044,0.9889174,0.98485965,1.0100956,0.99319917,0.034294333,-7.9894735E-4,0.033011086,84.2558,4.733172,24.392342,0.0,0.0,57.24132,31.894493,0.032906745,0.05121325,0.11540473,0.5331352353096008,0.5477585792541504,-4.002872,0.35386744,-0.00440979,-0.18134351,0.9914397,Very_High,0.01664409,75.52968
Winter,"2014-10-31",0.02466808,0.025557071,0.066212535,0.018270852,-0.039393395,0.015991073,-0.019915782,0.02974222,-0.023098374,0.066704385,0.0057645394,-0.0628201,0.10560799,0.07802843,0.07033891,0.097369276,0.06793155,0.04584963,0.7416172,1.0456889,1.0701473,1.0109143,1.0291203,1.058621,1.066932,0.033803206,0.0030650024,0.024295507,78.581215,-0.24719162,51.33422,0.029592132,59.86448,56.026714,55.824554,-0.009935409,-0.040559594,-0.05089997,0.5137142539024353,0.3684989809989929,-7.262098,1.6505604,1.94841,1.1231298,1.0593382,Very_High,0.06150628,113.741104
Winter,"2014-10-24",0.021355096,0.07242273,-0.05003448,0.010631779,0.01541256,-0.0090269055,-0.025296256,0.0040586665,0.062194448,-0.007276892,0.015871463,-0.01907249,0.030376917,0.047463026,0.08117249,-0.023755211,0.005116697,0.014669409,0.7263065,1.0428414,1.0564181,1.0210181,1.0466527,1.0491679,1.0467794,0.021406682,0.0011228059,0.017521944,40.982964,-1.1285073,55.49561,0.051934816,58.86891,49.38908,54.645443,-0.03053774,-0.059435718,-0.070791975,0.2818045914173126,0.11948078870773315,-78.62081,1.3368554,0.8222351,0.15380742,1.0454456,Very_High,0.045596913,109.39207
Spring,"2015-02-05",0.02002002,0.008501185,0.045800652,0.04228503,-0.0029347618,0.0052184626,-0.050147336,-0.026950048,0.005047501,0.07099452,0.011278348,-0.0655533,0.07339354,0.11575402,0.03307024,0.057965595,0.08791009,0.010709636,0.64890426,1.0512991,1.0742656,1.0128757,1.0346179,1.0653721,1.0680068,0.03743759,0.0020223632,0.032843854,73.22824,-0.67420655,49.55136,0.10628662,53.040985,56.777653,48.247845,-0.07627415,-0.09337679,-0.024284815,0.28954416513442993,0.24807821214199066,-30.830513,2.0521088,2.3263474,1.300293,1.0718958,Very_High,0.07710219,129.5
Summer,"2014-06-18",-0.019778948,-0.025757479,0.020968823,0.021121256,0.0042009256,0.028700944,0.030207999,0.14394501,-0.018877275,0.016795998,0.077924944,-0.018234223,0.0020991392,0.07066276,0.2297537,2.986122E-4,0.059211276,0.22603239,1.3614258,1.0167252,1.06732,1.0018909,0.9948813,1.0127649,1.0869017,0.023939606,-0.0020129294,0.070677854,59.038418,-0.31826478,70.66,-0.15696259,63.657486,78.47202,70.24068,0.02103953,-0.008753363,-0.16758178,0.6740247011184692,0.7505813837051392,-9.802626,-0.78129625,2.1068726,2.4975207,1.0404876,Very_High,0.019287163,92.8339
Summer,"2014-04-03",-8.159388E-4,-0.017895125,0.018664194,0.005324155,-0.011238226,0.0043338784,-0.022744449,0.06866977,-0.059520517,0.02162048,0.004953357,-0.025330823,0.020294055,0.016915,-0.018943166,0.006124952,0.0046959557,-0.02565507,0.69790226,1.005518,1.0084101,0.9990208,0.9994474,1.0072365,1.0183123,0.010201775,1.3884009E-4,0.025668629,55.890106,0.07262192,50.051468,-0.054556273,48.333977,55.308044,46.386875,-0.030814178,-0.0412627,0.016892092,0.35239487886428833,0.43116137385368347,-15.42937,0.1664353,0.38226318,0.29904553,1.0123426,Little_Low,-0.004608323,75.70633
Winter,"2014-12-08",-0.028941676,-0.02637103,0.006418646,0.0276332,0.025670849,0.037902642,0.048917416,0.032401085,0.005074163,-0.025296256,0.12126161,0.008684612,-0.017200066,0.055703588,0.14534815,-0.047888547,0.014378411,0.12386575,1.2674516,0.9866157,1.0293567,0.9800333,0.96673167,0.9789361,1.0468448,0.024964713,-0.0017744377,0.063574314,41.542892,-1.1814225,72.38653,0.10091476,52.090603,80.95875,68.17091,0.040207442,-0.008151876,-0.07912964,0.44002678990364075,0.5359872579574585,-13.934861,-1.7467222,2.0774307,2.9507918,1.0031399,Stay,0.0017442825,114.398506
Spring,"2015-03-12",-0.027430464,-0.015182081,-0.0019411446,-0.018955952,0.028720444,0.01895922,0.089677736,-0.030728353,-0.035149705,0.0024942858,0.13551709,0.0021680566,-0.009933429,0.037223898,0.13340928,-0.03933341,-0.0071020634,0.07396684,0.7811531,0.99049944,1.0275965,0.9956955,0.98239625,0.9725618,1.0464485,0.020343525,-0.0022387963,0.06976531,43.73627,-0.592128,68.32992,0.07812729,52.344902,66.05165,65.58129,0.018408274,0.008227279,-0.078829765,0.1507488191127777,0.3617395758628845,-65.856064,-2.5964413,1.3554916,2.6537123,0.99429303,Very_High,0.03482785,129.25
Spring,"2015-03-05",-0.021972893,-0.018774712,0.002412808,0.0075299954,0.041215323,0.040493257,0.10024129,0.003970862,-0.050236892,-0.026950048,0.16638969,0.007019551,0.00968767,0.08533868,0.16106671,-0.020026492,0.067165405,0.14093918,0.9968907,1.0017754,1.0510973,0.98471624,0.97558105,0.9954444,1.0740874,0.031537507,-0.0019607998,0.06798814,59.92546,-0.015563965,60.931984,0.08300476,52.697365,73.94398,64.19876,0.032698184,-0.010746013,-0.07704708,0.6352902054786682,0.7125678658485413,-24.261145,-1.5953178,3.2620773,4.0597363,1.0276463,Little_High,0.006368989,129.57
Autumn,"2014-09-08",-0.045974843,-0.026085047,0.004519122,0.0109517835,0.03328877,0.015201846,-0.021537922,0.03487624,0.05354174,-0.040050972,0.043904778,-0.02775384,0.021200854,0.074309565,0.1377565,-0.039656263,0.021679074,0.07592659,0.9036586,0.9900278,1.017868,0.9881653,0.9767625,0.9866387,1.0160478,0.0221362,-0.0011956885,0.030679611,87.52716,-1.7292175,61.944897,0.0010643005,61.154133,72.33232,65.5004,0.036459755,0.013954546,-0.04522591,0.6978152990341187,0.5426428914070129,-13.498139,-1.085993,0.94584656,1.4888431,1.0008155,Very_High,0.037962105,102.2315
Winter,"2014-12-01",-0.033593684,0.023409717,0.017852472,0.042146534,0.024401661,-0.0017251638,0.11962317,-0.030321259,-0.019915782,0.02974222,0.1660044,0.014673409,0.051123902,0.11566939,0.17017184,-0.002957008,0.055264298,0.10035921,1.9453557,1.0138083,1.0655881,0.9764439,0.98675925,1.0155866,1.0861895,0.0338369,6.1624235E-4,0.060584284,96.75547,-0.4612213,66.479416,0.051160432,56.496426,78.568436,63.001133,-0.019467682,-0.03740622,-0.10067369,0.6146543622016907,0.762887179851532,-19.80261,-0.13465357,3.5117493,3.579076,1.0599637,Very_Low,-0.017190818,116.73928
Autumn,"2014-09-05",-0.039685573,0.02256985,0.0155115705,0.011769448,0.032877855,0.023407115,-0.004820966,0.018336132,0.05112943,-0.046975687,0.043904778,-0.02775384,0.027739206,0.08118795,0.14945973,-0.023174515,0.039213482,0.09622317,1.1611916,0.9951231,1.024928,0.98609084,0.97993964,0.99456346,1.0240226,0.024549965,-7.1293564E-4,0.031720918,85.39079,-0.6350334,59.12636,0.008812713,60.61224,69.84991,62.328938,0.028319933,0.005381562,-0.04703863,0.6066536903381348,0.5589268207550049,-13.939671,-0.8579538,1.1681061,1.597083,1.0086775,Very_High,0.037126593,102.2315
Winter,"2014-10-09",0.010705463,-0.009643085,-0.013232531,-0.027137244,0.006965558,-0.00992107,-0.0041412637,0.050499756,-0.029020796,0.016322356,0.011406777,-0.04528284,0.016582387,0.009266601,0.042444266,0.006037666,-0.013149977,0.01155927,1.3022205,1.0079719,1.0210994,1.010584,1.0096949,1.0040251,1.0161306,0.01163616,-4.2387508E-4,0.024471214,48.400143,-1.4749435,61.06355,-0.05812683,65.57114,50.53066,58.431507,-0.040856242,-0.047518894,-0.05147688,0.2456565499305725,0.11021026968955994,-56.066525,-0.13740957,0.099479675,0.16818446,1.0013984,Very_High,0.02607935,104.18528
